"year","Model","Temperature","RCP"
2066,"IPSL_CM5A_MR",20.28997802734,8.5
2067,"IPSL_CM5A_MR",20.63895988464,8.5
2068,"IPSL_CM5A_MR",20.75551795959,8.5
2069,"IPSL_CM5A_MR",20.38024902344,8.5
2070,"IPSL_CM5A_MR",20.54098129272,8.5
2071,"IPSL_CM5A_MR",20.8523349762,8.5
2072,"IPSL_CM5A_MR",19.99655151367,8.5
2073,"IPSL_CM5A_MR",20.26743507385,8.5
2074,"IPSL_CM5A_MR",20.57964324951,8.5
2075,"IPSL_CM5A_MR",20.59931945801,8.5
2076,"IPSL_CM5A_MR",20.70310020447,8.5
2077,"IPSL_CM5A_MR",21.27187538147,8.5
2078,"IPSL_CM5A_MR",20.10185813904,8.5
2079,"IPSL_CM5A_MR",20.00940704346,8.5
2080,"IPSL_CM5A_MR",20.13555335999,8.5
2081,"IPSL_CM5A_MR",20.75283813477,8.5
2082,"IPSL_CM5A_MR",20.16361808777,8.5
2083,"IPSL_CM5A_MR",20.8408203125,8.5
2084,"IPSL_CM5A_MR",21.17416954041,8.5
2085,"IPSL_CM5A_MR",21.63878631592,8.5
2086,"IPSL_CM5A_MR",20.86656570435,8.5
2087,"IPSL_CM5A_MR",20.6833190918,8.5
2088,"IPSL_CM5A_MR",20.977186203,8.5
2089,"IPSL_CM5A_MR",20.9790019989,8.5
2090,"IPSL_CM5A_MR",21.23046875,8.5
2091,"IPSL_CM5A_MR",20.91707229614,8.5
2092,"IPSL_CM5A_MR",20.72000312805,8.5
2093,"IPSL_CM5A_MR",21.24451255798,8.5
2094,"IPSL_CM5A_MR",21.44341659546,8.5
2095,"IPSL_CM5A_MR",20.57025527954,8.5
2096,"IPSL_CM5A_MR",20.58482933044,8.5
2097,"IPSL_CM5A_MR",21.56161308289,8.5
2098,"IPSL_CM5A_MR",21.87987709045,8.5
2099,"IPSL_CM5A_MR",22.07140731812,8.5
1901,"IPSL_CM5B_LR",12.23750591278,8.5
1902,"IPSL_CM5B_LR",11.86789226532,8.5
1903,"IPSL_CM5B_LR",12.69234085083,8.5
1904,"IPSL_CM5B_LR",12.15674495697,8.5
1905,"IPSL_CM5B_LR",11.80545902252,8.5
1906,"IPSL_CM5B_LR",11.4708442688,8.5
1907,"IPSL_CM5B_LR",12.91012191772,8.5
1908,"IPSL_CM5B_LR",14.31820297241,8.5
1909,"IPSL_CM5B_LR",13.50835514069,8.5
1910,"IPSL_CM5B_LR",14.26623249054,8.5
1911,"IPSL_CM5B_LR",14.24058055878,8.5
1912,"IPSL_CM5B_LR",13.32239437103,8.5
1913,"IPSL_CM5B_LR",13.02443313599,8.5
1914,"IPSL_CM5B_LR",11.90505218506,8.5
1915,"IPSL_CM5B_LR",13.35813617706,8.5
1916,"IPSL_CM5B_LR",13.14654445648,8.5
1917,"IPSL_CM5B_LR",14.14363288879,8.5
1918,"IPSL_CM5B_LR",13.83799362183,8.5
1919,"IPSL_CM5B_LR",14.0667257309,8.5
1920,"IPSL_CM5B_LR",14.17752552032,8.5
1921,"IPSL_CM5B_LR",14.01024246216,8.5
1922,"IPSL_CM5B_LR",13.27877044678,8.5
1923,"IPSL_CM5B_LR",13.9200630188,8.5
1924,"IPSL_CM5B_LR",12.45019721985,8.5
1925,"IPSL_CM5B_LR",12.9599237442,8.5
1926,"IPSL_CM5B_LR",12.23342323303,8.5
1927,"IPSL_CM5B_LR",13.36616134644,8.5
1928,"IPSL_CM5B_LR",13.67292976379,8.5
1929,"IPSL_CM5B_LR",13.04074287415,8.5
1930,"IPSL_CM5B_LR",12.87082672119,8.5
1931,"IPSL_CM5B_LR",12.70508098602,8.5
1932,"IPSL_CM5B_LR",12.27764797211,8.5
1933,"IPSL_CM5B_LR",13.15862941742,8.5
1934,"IPSL_CM5B_LR",14.05223464966,8.5
1935,"IPSL_CM5B_LR",14.05903053284,8.5
1936,"IPSL_CM5B_LR",12.48471736908,8.5
1937,"IPSL_CM5B_LR",12.37290477753,8.5
1938,"IPSL_CM5B_LR",13.33850860596,8.5
1939,"IPSL_CM5B_LR",13.30955410004,8.5
1940,"IPSL_CM5B_LR",13.31039905548,8.5
1941,"IPSL_CM5B_LR",13.47329330444,8.5
1942,"IPSL_CM5B_LR",14.62357711792,8.5
1943,"IPSL_CM5B_LR",14.51440525055,8.5
1944,"IPSL_CM5B_LR",14.79013442993,8.5
1945,"IPSL_CM5B_LR",14.56436538696,8.5
1946,"IPSL_CM5B_LR",14.30505943298,8.5
1947,"IPSL_CM5B_LR",13.15142345428,8.5
1948,"IPSL_CM5B_LR",13.26534080505,8.5
1949,"IPSL_CM5B_LR",13.85554504395,8.5
1950,"IPSL_CM5B_LR",13.24010276794,8.5
1951,"IPSL_CM5B_LR",12.72526550293,8.5
1952,"IPSL_CM5B_LR",15.4825334549,8.5
1953,"IPSL_CM5B_LR",14.36109733582,8.5
1954,"IPSL_CM5B_LR",13.92607021332,8.5
1955,"IPSL_CM5B_LR",13.90842437744,8.5
1956,"IPSL_CM5B_LR",14.55032348633,8.5
1957,"IPSL_CM5B_LR",14.1846370697,8.5
1958,"IPSL_CM5B_LR",14.89907550812,8.5
1959,"IPSL_CM5B_LR",14.4529838562,8.5
1960,"IPSL_CM5B_LR",13.71966552734,8.5
1961,"IPSL_CM5B_LR",12.6144361496,8.5
1962,"IPSL_CM5B_LR",11.51267242432,8.5
1963,"IPSL_CM5B_LR",12.94600200653,8.5
1964,"IPSL_CM5B_LR",12.75073242188,8.5
1965,"IPSL_CM5B_LR",13.04539203644,8.5
1966,"IPSL_CM5B_LR",13.01857185364,8.5
1967,"IPSL_CM5B_LR",13.87096500397,8.5
1968,"IPSL_CM5B_LR",13.63598632812,8.5
1969,"IPSL_CM5B_LR",12.23569774628,8.5
1970,"IPSL_CM5B_LR",14.49996471405,8.5
1971,"IPSL_CM5B_LR",15.03752994537,8.5
1972,"IPSL_CM5B_LR",14.02910614014,8.5
1973,"IPSL_CM5B_LR",15.45847988129,8.5
1974,"IPSL_CM5B_LR",14.87895774841,8.5
1975,"IPSL_CM5B_LR",14.27353286743,8.5
1976,"IPSL_CM5B_LR",15.11372947693,8.5
1977,"IPSL_CM5B_LR",14.26651477814,8.5
1978,"IPSL_CM5B_LR",14.15515422821,8.5
1979,"IPSL_CM5B_LR",14.94162845612,8.5
1980,"IPSL_CM5B_LR",15.29228019714,8.5
1981,"IPSL_CM5B_LR",13.97999286652,8.5
1982,"IPSL_CM5B_LR",14.11079788208,8.5
1983,"IPSL_CM5B_LR",14.49779510498,8.5
1984,"IPSL_CM5B_LR",14.12092494965,8.5
1985,"IPSL_CM5B_LR",14.10517787933,8.5
1986,"IPSL_CM5B_LR",13.38178539276,8.5
1987,"IPSL_CM5B_LR",14.739112854,8.5
1988,"IPSL_CM5B_LR",14.50755214691,8.5
1989,"IPSL_CM5B_LR",13.62731647491,8.5
1990,"IPSL_CM5B_LR",14.15726661682,8.5
1991,"IPSL_CM5B_LR",13.47529029846,8.5
1992,"IPSL_CM5B_LR",14.12080478668,8.5
1993,"IPSL_CM5B_LR",14.74040603638,8.5
1994,"IPSL_CM5B_LR",14.40627002716,8.5
1995,"IPSL_CM5B_LR",13.89984607697,8.5
1996,"IPSL_CM5B_LR",14.09901809692,8.5
1997,"IPSL_CM5B_LR",14.4841375351,8.5
1998,"IPSL_CM5B_LR",14.90867614746,8.5
1999,"IPSL_CM5B_LR",14.81274604797,8.5
2000,"IPSL_CM5B_LR",14.39847373962,8.5
2001,"IPSL_CM5B_LR",14.15522956848,8.5
2002,"IPSL_CM5B_LR",14.54333209991,8.5
2003,"IPSL_CM5B_LR",15.14686203003,8.5
2004,"IPSL_CM5B_LR",14.10317134857,8.5
2005,"IPSL_CM5B_LR",13.2031583786,8.5
2006,"IPSL_CM5B_LR",13.5274066925,8.5
2007,"IPSL_CM5B_LR",14.52963256836,8.5
2008,"IPSL_CM5B_LR",13.95245933533,8.5
2009,"IPSL_CM5B_LR",12.93054485321,8.5
2010,"IPSL_CM5B_LR",13.72364139557,8.5
2011,"IPSL_CM5B_LR",14.76241970062,8.5
2012,"IPSL_CM5B_LR",15.23074245453,8.5
2013,"IPSL_CM5B_LR",16.0178604126,8.5
2014,"IPSL_CM5B_LR",14.76910209656,8.5
2015,"IPSL_CM5B_LR",12.47035217285,8.5
2016,"IPSL_CM5B_LR",13.83889007568,8.5
2017,"IPSL_CM5B_LR",13.34022140503,8.5
2018,"IPSL_CM5B_LR",14.10326957703,8.5
2019,"IPSL_CM5B_LR",15.55856132507,8.5
2020,"IPSL_CM5B_LR",14.80646514893,8.5
2021,"IPSL_CM5B_LR",15.50903701782,8.5
2022,"IPSL_CM5B_LR",15.25202178955,8.5
2023,"IPSL_CM5B_LR",16.01044654846,8.5
2024,"IPSL_CM5B_LR",16.27187156677,8.5
2025,"IPSL_CM5B_LR",16.87205314636,8.5
2026,"IPSL_CM5B_LR",16.81153488159,8.5
2027,"IPSL_CM5B_LR",17.30801391602,8.5
2028,"IPSL_CM5B_LR",17.55306243896,8.5
2029,"IPSL_CM5B_LR",16.07468414307,8.5
2030,"IPSL_CM5B_LR",16.27636528015,8.5
2031,"IPSL_CM5B_LR",16.32155799866,8.5
2032,"IPSL_CM5B_LR",16.18121147156,8.5
2033,"IPSL_CM5B_LR",17.0211353302,8.5
2034,"IPSL_CM5B_LR",16.05546379089,8.5
2035,"IPSL_CM5B_LR",17.16340446472,8.5
2036,"IPSL_CM5B_LR",17.28232574463,8.5
2037,"IPSL_CM5B_LR",16.85580062866,8.5
2038,"IPSL_CM5B_LR",16.73974990845,8.5
2039,"IPSL_CM5B_LR",16.00449752808,8.5
2040,"IPSL_CM5B_LR",16.00798797607,8.5
2041,"IPSL_CM5B_LR",15.7445936203,8.5
2042,"IPSL_CM5B_LR",15.28234577179,8.5
2043,"IPSL_CM5B_LR",15.17353343964,8.5
2044,"IPSL_CM5B_LR",16.77312469482,8.5
2045,"IPSL_CM5B_LR",16.43850135803,8.5
2046,"IPSL_CM5B_LR",17.2460193634,8.5
2047,"IPSL_CM5B_LR",16.52168273926,8.5
2048,"IPSL_CM5B_LR",17.15864753723,8.5
2049,"IPSL_CM5B_LR",16.83034133911,8.5
2050,"IPSL_CM5B_LR",16.8969707489,8.5
2051,"IPSL_CM5B_LR",16.46291732788,8.5
2052,"IPSL_CM5B_LR",16.28473854065,8.5
2053,"IPSL_CM5B_LR",15.28452682495,8.5
2054,"IPSL_CM5B_LR",16.67365264893,8.5
2055,"IPSL_CM5B_LR",17.36602401733,8.5
2056,"IPSL_CM5B_LR",16.98413848877,8.5
2057,"IPSL_CM5B_LR",17.1616191864,8.5
2058,"IPSL_CM5B_LR",16.99849128723,8.5
2059,"IPSL_CM5B_LR",17.56781005859,8.5
2060,"IPSL_CM5B_LR",18.02033233643,8.5
2061,"IPSL_CM5B_LR",16.77657699585,8.5
2062,"IPSL_CM5B_LR",17.26250076294,8.5
2063,"IPSL_CM5B_LR",17.18608093262,8.5
2064,"IPSL_CM5B_LR",16.65539360046,8.5
2065,"IPSL_CM5B_LR",17.04733085632,8.5
2066,"IPSL_CM5B_LR",17.04711532593,8.5
2067,"IPSL_CM5B_LR",17.76214027405,8.5
2068,"IPSL_CM5B_LR",17.54314231873,8.5
2069,"IPSL_CM5B_LR",17.91518783569,8.5
2070,"IPSL_CM5B_LR",17.97032928467,8.5
2071,"IPSL_CM5B_LR",17.68689727783,8.5
2072,"IPSL_CM5B_LR",17.25024223328,8.5
2073,"IPSL_CM5B_LR",17.66275978088,8.5
2074,"IPSL_CM5B_LR",18.89413070679,8.5
2075,"IPSL_CM5B_LR",17.77789497375,8.5
2076,"IPSL_CM5B_LR",17.74036407471,8.5
2077,"IPSL_CM5B_LR",19.49593544006,8.5
2078,"IPSL_CM5B_LR",18.5095500946,8.5
2079,"IPSL_CM5B_LR",18.31996917725,8.5
2080,"IPSL_CM5B_LR",18.2936630249,8.5
2081,"IPSL_CM5B_LR",17.68049621582,8.5
2082,"IPSL_CM5B_LR",18.02017211914,8.5
2083,"IPSL_CM5B_LR",18.0424785614,8.5
2084,"IPSL_CM5B_LR",18.33934402466,8.5
2085,"IPSL_CM5B_LR",17.95523071289,8.5
2086,"IPSL_CM5B_LR",17.87876701355,8.5
2087,"IPSL_CM5B_LR",18.23035430908,8.5
2088,"IPSL_CM5B_LR",17.83806610107,8.5
2089,"IPSL_CM5B_LR",18.41819381714,8.5
2090,"IPSL_CM5B_LR",18.71307945251,8.5
2091,"IPSL_CM5B_LR",18.49028587341,8.5
2092,"IPSL_CM5B_LR",19.94632339478,8.5
2093,"IPSL_CM5B_LR",19.51405143738,8.5
2094,"IPSL_CM5B_LR",19.73008918762,8.5
2095,"IPSL_CM5B_LR",19.44026565552,8.5
2096,"IPSL_CM5B_LR",19.411195755,8.5
2097,"IPSL_CM5B_LR",19.8625202179,8.5
2098,"IPSL_CM5B_LR",20.47144699097,8.5
2099,"IPSL_CM5B_LR",20.02141189575,8.5
1901,"MIROC_ESM",16.84680747986,8.5
1902,"MIROC_ESM",17.94108772278,8.5
1903,"MIROC_ESM",16.8581867218,8.5
1904,"MIROC_ESM",16.86422157288,8.5
1905,"MIROC_ESM",16.99046897888,8.5
1906,"MIROC_ESM",16.77607345581,8.5
1907,"MIROC_ESM",16.44973945618,8.5
1908,"MIROC_ESM",16.86235427856,8.5
1909,"MIROC_ESM",17.14075660706,8.5
1910,"MIROC_ESM",17.13362503052,8.5
1911,"MIROC_ESM",17.20016479492,8.5
1912,"MIROC_ESM",17.03989219666,8.5
1913,"MIROC_ESM",16.55608177185,8.5
1914,"MIROC_ESM",17.31434249878,8.5
1915,"MIROC_ESM",17.08152198792,8.5
1916,"MIROC_ESM",16.89868736267,8.5
1917,"MIROC_ESM",17.40485572815,8.5
1918,"MIROC_ESM",16.89967346191,8.5
1919,"MIROC_ESM",17.93422317505,8.5
1920,"MIROC_ESM",17.72813034058,8.5
1921,"MIROC_ESM",17.94372558594,8.5
1922,"MIROC_ESM",18.41311645508,8.5
1923,"MIROC_ESM",18.19012451172,8.5
1924,"MIROC_ESM",18.1561050415,8.5
1925,"MIROC_ESM",17.69347763062,8.5
1926,"MIROC_ESM",17.91783714294,8.5
1927,"MIROC_ESM",18.22197914124,8.5
1928,"MIROC_ESM",17.72818565369,8.5
1929,"MIROC_ESM",17.79391479492,8.5
1930,"MIROC_ESM",18.45647621155,8.5
1931,"MIROC_ESM",17.73958778381,8.5
1932,"MIROC_ESM",17.82586097717,8.5
1933,"MIROC_ESM",17.98410224915,8.5
1934,"MIROC_ESM",17.89778327942,8.5
1935,"MIROC_ESM",18.35864639282,8.5
1936,"MIROC_ESM",19.00558662415,8.5
1937,"MIROC_ESM",18.79420661926,8.5
1938,"MIROC_ESM",18.27055358887,8.5
1939,"MIROC_ESM",18.09300994873,8.5
1940,"MIROC_ESM",18.3412399292,8.5
1941,"MIROC_ESM",18.44822120667,8.5
1942,"MIROC_ESM",18.56430625916,8.5
1943,"MIROC_ESM",18.76118087769,8.5
1944,"MIROC_ESM",18.17370605469,8.5
1945,"MIROC_ESM",18.67951011658,8.5
1946,"MIROC_ESM",17.8798160553,8.5
1947,"MIROC_ESM",17.93340873718,8.5
1948,"MIROC_ESM",18.04779624939,8.5
1949,"MIROC_ESM",19.07256126404,8.5
1950,"MIROC_ESM",18.19609260559,8.5
1951,"MIROC_ESM",18.45872497559,8.5
1952,"MIROC_ESM",18.44919395447,8.5
1953,"MIROC_ESM",18.36645698547,8.5
1954,"MIROC_ESM",18.47601318359,8.5
1955,"MIROC_ESM",18.26245498657,8.5
1956,"MIROC_ESM",18.28412055969,8.5
1957,"MIROC_ESM",18.23483276367,8.5
1958,"MIROC_ESM",17.79888725281,8.5
1959,"MIROC_ESM",17.21105575562,8.5
1960,"MIROC_ESM",18.20848083496,8.5
1961,"MIROC_ESM",18.03407287598,8.5
1962,"MIROC_ESM",17.84565353394,8.5
1963,"MIROC_ESM",17.41452026367,8.5
1964,"MIROC_ESM",17.69603919983,8.5
1965,"MIROC_ESM",17.97024917603,8.5
1966,"MIROC_ESM",17.46576118469,8.5
1967,"MIROC_ESM",18.11792564392,8.5
1968,"MIROC_ESM",17.26678848267,8.5
1969,"MIROC_ESM",17.48649024963,8.5
1970,"MIROC_ESM",17.57014846802,8.5
1971,"MIROC_ESM",17.95048141479,8.5
1972,"MIROC_ESM",18.2537612915,8.5
1973,"MIROC_ESM",17.8137550354,8.5
1974,"MIROC_ESM",18.39563941956,8.5
1975,"MIROC_ESM",17.85076522827,8.5
1976,"MIROC_ESM",17.56220817566,8.5
1977,"MIROC_ESM",18.45149612427,8.5
1978,"MIROC_ESM",18.08897972107,8.5
1979,"MIROC_ESM",18.51048469543,8.5
1980,"MIROC_ESM",18.74739265442,8.5
1981,"MIROC_ESM",18.64403533936,8.5
1982,"MIROC_ESM",17.75623321533,8.5
1983,"MIROC_ESM",17.88718795776,8.5
1984,"MIROC_ESM",18.34335327148,8.5
1985,"MIROC_ESM",18.31163787842,8.5
1986,"MIROC_ESM",17.93392562866,8.5
1987,"MIROC_ESM",18.28046226501,8.5
1988,"MIROC_ESM",18.74354743958,8.5
1989,"MIROC_ESM",18.23360824585,8.5
1990,"MIROC_ESM",18.00477600098,8.5
1991,"MIROC_ESM",18.22124481201,8.5
1992,"MIROC_ESM",18.57520675659,8.5
1993,"MIROC_ESM",18.0672492981,8.5
1994,"MIROC_ESM",18.25213623047,8.5
1995,"MIROC_ESM",18.84663200378,8.5
1996,"MIROC_ESM",18.82819747925,8.5
1997,"MIROC_ESM",19.16000556946,8.5
1998,"MIROC_ESM",19.03601837158,8.5
1999,"MIROC_ESM",19.31387329102,8.5
2000,"MIROC_ESM",19.01063156128,8.5
2001,"MIROC_ESM",19.40936660767,8.5
2002,"MIROC_ESM",18.4640083313,8.5
2003,"MIROC_ESM",18.26885032654,8.5
2004,"MIROC_ESM",18.24351501465,8.5
2005,"MIROC_ESM",18.00121116638,8.5
2006,"MIROC_ESM",18.65567588806,8.5
2007,"MIROC_ESM",19.11764526367,8.5
2008,"MIROC_ESM",19.0269241333,8.5
2009,"MIROC_ESM",18.96783447266,8.5
2010,"MIROC_ESM",18.80962181091,8.5
2011,"MIROC_ESM",19.21598243713,8.5
2012,"MIROC_ESM",19.18574714661,8.5
2013,"MIROC_ESM",19.37957382202,8.5
2014,"MIROC_ESM",19.35866165161,8.5
2015,"MIROC_ESM",19.28113746643,8.5
2016,"MIROC_ESM",19.00960350037,8.5
2017,"MIROC_ESM",19.45606994629,8.5
2018,"MIROC_ESM",19.23664474487,8.5
2019,"MIROC_ESM",19.58010482788,8.5
2020,"MIROC_ESM",19.82726287842,8.5
2021,"MIROC_ESM",19.52598571777,8.5
2022,"MIROC_ESM",20.11437988281,8.5
2023,"MIROC_ESM",19.92398834229,8.5
2024,"MIROC_ESM",20.14499473572,8.5
2025,"MIROC_ESM",20.15126800537,8.5
2026,"MIROC_ESM",20.32467651367,8.5
2027,"MIROC_ESM",20.64293861389,8.5
2028,"MIROC_ESM",20.51768684387,8.5
2029,"MIROC_ESM",20.54965591431,8.5
2030,"MIROC_ESM",20.48484420776,8.5
2031,"MIROC_ESM",20.98874664307,8.5
2032,"MIROC_ESM",20.33113861084,8.5
2033,"MIROC_ESM",20.00321388245,8.5
2034,"MIROC_ESM",20.7257938385,8.5
2035,"MIROC_ESM",21.04533004761,8.5
2036,"MIROC_ESM",21.29290962219,8.5
2037,"MIROC_ESM",21.09106636047,8.5
2038,"MIROC_ESM",21.62326049805,8.5
2039,"MIROC_ESM",21.14756584167,8.5
2040,"MIROC_ESM",21.14583206177,8.5
2041,"MIROC_ESM",21.30871963501,8.5
2042,"MIROC_ESM",20.80897903442,8.5
2043,"MIROC_ESM",20.91522979736,8.5
2044,"MIROC_ESM",20.72515869141,8.5
2045,"MIROC_ESM",20.97576904297,8.5
2046,"MIROC_ESM",20.91562652588,8.5
2047,"MIROC_ESM",21.0366268158,8.5
2048,"MIROC_ESM",21.59845542908,8.5
2049,"MIROC_ESM",21.00026893616,8.5
2050,"MIROC_ESM",21.6264629364,8.5
2051,"MIROC_ESM",22.08703231812,8.5
2052,"MIROC_ESM",21.84284210205,8.5
2053,"MIROC_ESM",21.93843269348,8.5
2054,"MIROC_ESM",21.63108253479,8.5
2055,"MIROC_ESM",21.67396736145,8.5
2056,"MIROC_ESM",21.40970993042,8.5
2057,"MIROC_ESM",21.85321426392,8.5
2058,"MIROC_ESM",21.94900512695,8.5
2059,"MIROC_ESM",22.60216903687,8.5
2060,"MIROC_ESM",22.48825836182,8.5
2061,"MIROC_ESM",22.48195075989,8.5
2062,"MIROC_ESM",22.55043792725,8.5
2063,"MIROC_ESM",22.46130371094,8.5
2064,"MIROC_ESM",22.26045417786,8.5
2065,"MIROC_ESM",22.14205551147,8.5
2066,"MIROC_ESM",22.20651245117,8.5
2067,"MIROC_ESM",22.52640342712,8.5
2068,"MIROC_ESM",22.29428291321,8.5
2069,"MIROC_ESM",22.29225540161,8.5
2070,"MIROC_ESM",22.16758537292,8.5
2071,"MIROC_ESM",22.47492408752,8.5
2072,"MIROC_ESM",23.34118652344,8.5
2073,"MIROC_ESM",22.99513816833,8.5
2074,"MIROC_ESM",23.31224822998,8.5
2075,"MIROC_ESM",23.22072029114,8.5
2076,"MIROC_ESM",23.01302719116,8.5
2077,"MIROC_ESM",23.37200546265,8.5
2078,"MIROC_ESM",23.17596817017,8.5
2079,"MIROC_ESM",22.74757575989,8.5
2080,"MIROC_ESM",23.17181587219,8.5
2081,"MIROC_ESM",23.31547164917,8.5
2082,"MIROC_ESM",23.90663337708,8.5
2083,"MIROC_ESM",23.74844360352,8.5
2084,"MIROC_ESM",23.51909446716,8.5
2085,"MIROC_ESM",24.03378105164,8.5
2086,"MIROC_ESM",24.03546905518,8.5
2087,"MIROC_ESM",23.89929771423,8.5
2088,"MIROC_ESM",24.00195503235,8.5
2089,"MIROC_ESM",24.64449882507,8.5
2090,"MIROC_ESM",24.21906471252,8.5
2091,"MIROC_ESM",24.22700500488,8.5
2092,"MIROC_ESM",24.03397369385,8.5
2093,"MIROC_ESM",23.86972999573,8.5
2094,"MIROC_ESM",24.12909317017,8.5
2095,"MIROC_ESM",24.22752189636,8.5
2096,"MIROC_ESM",24.04430198669,8.5
2097,"MIROC_ESM",24.53215408325,8.5
2098,"MIROC_ESM",25.05353164673,8.5
2099,"MIROC_ESM",24.88697242737,8.5
1901,"MPI_ESM_LR",15.72314071655,8.5
1902,"MPI_ESM_LR",15.25400257111,8.5
1903,"MPI_ESM_LR",14.90022277832,8.5
1904,"MPI_ESM_LR",14.73902893066,8.5
1905,"MPI_ESM_LR",15.2797832489,8.5
1906,"MPI_ESM_LR",15.28674507141,8.5
1907,"MPI_ESM_LR",14.75464057922,8.5
1908,"MPI_ESM_LR",14.70045661926,8.5
1909,"MPI_ESM_LR",15.28395843506,8.5
1910,"MPI_ESM_LR",15.12603569031,8.5
1911,"MPI_ESM_LR",14.75539302826,8.5
1912,"MPI_ESM_LR",14.86876869202,8.5
1913,"MPI_ESM_LR",14.56112194061,8.5
1914,"MPI_ESM_LR",14.9214258194,8.5
1915,"MPI_ESM_LR",14.66250324249,8.5
1916,"MPI_ESM_LR",14.81673717499,8.5
1917,"MPI_ESM_LR",14.76109981537,8.5
1918,"MPI_ESM_LR",15.78991031647,8.5
1919,"MPI_ESM_LR",14.91601848602,8.5
1920,"MPI_ESM_LR",14.1433506012,8.5
1921,"MPI_ESM_LR",14.71279621124,8.5
1922,"MPI_ESM_LR",14.46350955963,8.5
1923,"MPI_ESM_LR",15.2110748291,8.5
1924,"MPI_ESM_LR",14.64169597626,8.5
1925,"MPI_ESM_LR",14.5454864502,8.5
1926,"MPI_ESM_LR",15.92518138885,8.5
1927,"MPI_ESM_LR",15.90283966064,8.5
1928,"MPI_ESM_LR",15.08362960815,8.5
1929,"MPI_ESM_LR",15.26635932922,8.5
1930,"MPI_ESM_LR",15.76374053955,8.5
1931,"MPI_ESM_LR",15.53033924103,8.5
1932,"MPI_ESM_LR",14.9424533844,8.5
1933,"MPI_ESM_LR",15.57157325745,8.5
1934,"MPI_ESM_LR",15.72458267212,8.5
1935,"MPI_ESM_LR",15.35303020477,8.5
1936,"MPI_ESM_LR",14.8860168457,8.5
1937,"MPI_ESM_LR",15.80235671997,8.5
1938,"MPI_ESM_LR",15.84938144684,8.5
1939,"MPI_ESM_LR",15.61570262909,8.5
1940,"MPI_ESM_LR",14.49099159241,8.5
1941,"MPI_ESM_LR",14.49444675446,8.5
1942,"MPI_ESM_LR",15.3909444809,8.5
1943,"MPI_ESM_LR",16.49817657471,8.5
1944,"MPI_ESM_LR",14.89386844635,8.5
1945,"MPI_ESM_LR",15.02728271484,8.5
1946,"MPI_ESM_LR",15.61344242096,8.5
1947,"MPI_ESM_LR",14.72570705414,8.5
1948,"MPI_ESM_LR",14.58376312256,8.5
1949,"MPI_ESM_LR",15.5574016571,8.5
1950,"MPI_ESM_LR",15.30648994446,8.5
1951,"MPI_ESM_LR",15.53369426727,8.5
1952,"MPI_ESM_LR",15.59902477264,8.5
1953,"MPI_ESM_LR",15.01183223724,8.5
1954,"MPI_ESM_LR",15.42338657379,8.5
1955,"MPI_ESM_LR",15.80873394012,8.5
1956,"MPI_ESM_LR",14.5677728653,8.5
1957,"MPI_ESM_LR",15.75345516205,8.5
1958,"MPI_ESM_LR",15.10624694824,8.5
1959,"MPI_ESM_LR",15.23940849304,8.5
1960,"MPI_ESM_LR",15.89873981476,8.5
1961,"MPI_ESM_LR",15.55198764801,8.5
1962,"MPI_ESM_LR",15.71945476532,8.5
1963,"MPI_ESM_LR",14.92356967926,8.5
1964,"MPI_ESM_LR",15.13255119324,8.5
1965,"MPI_ESM_LR",15.62746620178,8.5
1966,"MPI_ESM_LR",15.93676757812,8.5
1967,"MPI_ESM_LR",15.04112434387,8.5
1968,"MPI_ESM_LR",14.0140542984,8.5
1969,"MPI_ESM_LR",14.7850227356,8.5
1970,"MPI_ESM_LR",15.3752155304,8.5
1971,"MPI_ESM_LR",15.7981672287,8.5
1972,"MPI_ESM_LR",16.06329917908,8.5
1973,"MPI_ESM_LR",16.15080451965,8.5
1974,"MPI_ESM_LR",15.64479732513,8.5
1975,"MPI_ESM_LR",15.55260658264,8.5
1976,"MPI_ESM_LR",16.24330329895,8.5
1977,"MPI_ESM_LR",15.82438659668,8.5
1978,"MPI_ESM_LR",15.41265869141,8.5
1979,"MPI_ESM_LR",16.08277702332,8.5
1980,"MPI_ESM_LR",15.41814517975,8.5
1981,"MPI_ESM_LR",15.97962379456,8.5
1982,"MPI_ESM_LR",15.95070075989,8.5
1983,"MPI_ESM_LR",15.43615818024,8.5
1984,"MPI_ESM_LR",15.52293109894,8.5
1985,"MPI_ESM_LR",15.64562702179,8.5
1986,"MPI_ESM_LR",17.23676300049,8.5
1987,"MPI_ESM_LR",16.0705280304,8.5
1988,"MPI_ESM_LR",16.39998054504,8.5
1989,"MPI_ESM_LR",16.3563079834,8.5
1990,"MPI_ESM_LR",16.95992660522,8.5
1991,"MPI_ESM_LR",16.2435798645,8.5
1992,"MPI_ESM_LR",15.67113018036,8.5
1993,"MPI_ESM_LR",15.24928283691,8.5
1994,"MPI_ESM_LR",15.92755222321,8.5
1995,"MPI_ESM_LR",16.67413711548,8.5
1996,"MPI_ESM_LR",16.40425300598,8.5
1997,"MPI_ESM_LR",16.90022277832,8.5
1998,"MPI_ESM_LR",17.22617721558,8.5
1999,"MPI_ESM_LR",16.95553207397,8.5
2000,"MPI_ESM_LR",16.833568573,8.5
2001,"MPI_ESM_LR",16.4144821167,8.5
2002,"MPI_ESM_LR",17.51784324646,8.5
2003,"MPI_ESM_LR",16.54628181458,8.5
