"year","Temp_Anomaly","SSP","temp"
2085,3.64305700884923,"SSP585",11.3895795497826
2086,4.08646977371643,"SSP585",11.8329923146498
2087,4.52388085948093,"SSP585",12.2704034004143
2088,4.52703149969613,"SSP585",12.2735540406295
2089,4.26698589521743,"SSP585",12.0135084361508
2090,4.75522870760113,"SSP585",12.5017512485345
2091,4.53311831466733,"SSP585",12.2796408556007
2092,3.61306485191223,"SSP585",11.3595873928456
2093,4.26468716432173,"SSP585",12.0112097052551
2094,4.87325115400643,"SSP585",12.6197736949398
2095,4.71335245510893,"SSP585",12.4598749960423
2096,4.88847104905143,"SSP585",12.6349935899848
2097,3.57294936603973,"SSP585",11.3194719069731
2098,4.44276854734573,"SSP585",12.1892910882791
2099,4.31241737744163,"SSP585",12.058939918375
2100,4.76817233191593,"SSP585",12.5146948728493
